prefix,updates,avg_path_len,max_path_len,min_path_len,unique_origins,suspicious
117.255.112.0,7,4.428571428571429,8,3,1,False
117.255.128.0,7,5.857142857142857,14,3,1,False
117.255.240.0,24,3.75,6,2,1,False
117.255.32.0,76,4.171052631578948,7,2,1,False
117.255.64.0,8,5.625,14,3,1,False
117.255.80.0,7,4.428571428571429,8,3,1,False
117.255.96.0,46,3.630434782608696,6,2,1,False
117.28.234.0,1,4.0,4,4,1,False
117.3.0.0,8,3.25,4,2,1,False
117.3.104.0,4,3.25,4,2,1,False
117.3.112.0,8,3.25,4,2,1,False
117.3.116.0,4,3.25,4,2,1,False
117.3.120.0,5,2.4,3,2,1,False
117.3.122.0,2,2.5,3,2,1,False
117.3.124.0,5,2.4,3,2,1,False
117.3.126.0,2,2.5,3,2,1,False
117.3.128.0,8,3.25,4,2,1,False
117.3.144.0,4,3.25,4,2,1,False
117.3.160.0,8,3.25,4,2,1,False
117.3.168.0,12,3.0833333333333335,4,2,1,False
117.3.169.0,4,3.25,4,2,1,False
117.3.170.0,13,3.076923076923077,4,2,1,False
117.3.171.0,5,3.2,4,2,1,False
117.3.173.0,12,3.0833333333333335,4,2,1,False
117.3.176.0,12,3.0833333333333335,4,2,1,False
117.3.184.0,4,3.25,4,2,1,False
117.3.190.0,13,3.0,4,2,1,False
117.3.192.0,4,3.25,4,2,1,False
117.3.200.0,5,3.2,4,2,1,False
117.3.208.0,4,3.25,4,2,1,False
117.3.216.0,4,3.25,4,2,1,False
117.3.224.0,9,2.888888888888889,3,2,1,False
117.3.232.0,11,2.909090909090909,3,2,1,False
117.3.240.0,4,3.25,4,2,1,False
117.3.248.0,4,3.25,4,2,1,False
117.3.32.0,4,3.25,4,2,1,False
117.3.64.0,8,3.25,4,2,1,False
117.3.80.0,4,3.25,4,2,1,False
117.3.96.0,6,3.0,4,2,1,False
117.4.0.0,14,3.142857142857143,4,2,1,False
117.4.100.0,13,3.0,4,2,1,False
117.4.102.0,13,3.0,4,2,1,False
117.4.103.0,13,3.0,4,2,1,False
117.4.104.0,4,3.25,4,2,1,False
117.4.112.0,8,3.25,4,2,1,False
117.4.120.0,29,3.310344827586207,5,2,1,False
117.4.124.0,10,3.1,4,2,1,False
117.4.126.0,8,2.875,3,2,1,False
117.4.127.0,12,3.0833333333333335,4,2,1,False
117.4.128.0,16,3.125,4,2,1,False
117.4.132.0,12,3.0833333333333335,4,2,1,False
117.4.136.0,4,3.25,4,2,1,False
117.4.14.0,10,3.1,4,2,1,False
117.4.142.0,4,3.25,4,2,1,False
117.4.143.0,2,2.5,3,2,1,False
117.4.144.0,17,3.0588235294117645,4,2,1,False
117.4.148.0,14,3.0,4,2,1,False
117.4.15.0,11,3.090909090909091,4,2,1,False
117.4.150.0,13,3.0,4,2,1,False
117.4.151.0,14,3.0,4,2,1,False
117.4.16.0,4,3.25,4,2,1,False
117.4.160.0,4,3.25,4,2,1,False
117.4.168.0,4,3.25,4,2,1,False
117.4.176.0,16,3.125,4,2,1,False
117.4.180.0,12,3.0833333333333335,4,2,1,False
117.4.182.0,12,3.0833333333333335,4,2,1,False
117.4.183.0,12,3.0833333333333335,4,2,1,False
117.4.184.0,12,3.0833333333333335,4,2,1,False
117.4.188.0,12,3.0833333333333335,4,2,1,False
117.4.190.0,12,3.0833333333333335,4,2,1,False
117.4.191.0,12,3.0833333333333335,4,2,1,False
117.4.192.0,4,3.25,4,2,1,False
117.4.200.0,11,3.090909090909091,4,2,1,False
117.4.204.0,12,3.0833333333333335,4,2,1,False
117.4.206.0,12,3.0833333333333335,4,2,1,False
117.4.207.0,12,3.0833333333333335,4,2,1,False
117.4.208.0,9,3.2222222222222223,4,2,1,False
117.4.224.0,20,3.3,5,2,1,False
117.4.233.0,4,3.25,4,2,1,False
117.4.234.0,13,3.0,4,2,1,False
117.4.235.0,4,3.25,4,2,1,False
117.4.24.0,10,2.9,3,2,1,False
117.4.240.0,4,3.25,4,2,1,False
117.4.28.0,12,3.0833333333333335,4,2,1,False
117.4.32.0,16,3.125,4,2,1,False
117.4.36.0,12,3.0833333333333335,4,2,1,False
117.4.38.0,12,3.0833333333333335,4,2,1,False
117.4.39.0,13,3.0,4,2,1,False
117.4.48.0,30,3.066666666666667,4,2,1,False
117.4.50.0,12,3.0,4,2,1,False
117.4.52.0,12,3.0,4,2,1,False
117.4.54.0,12,3.0,4,2,1,False
117.4.64.0,4,3.25,4,2,1,False
117.4.72.0,25,3.04,4,2,1,False
117.4.76.0,12,3.0,4,2,1,False
117.4.8.0,10,3.1,4,2,1,False
117.4.80.0,4,3.25,4,2,1,False
117.4.88.0,4,3.25,4,2,1,False
117.4.92.0,4,3.25,4,2,1,False
117.4.94.0,4,3.25,4,2,1,False
117.4.95.0,4,3.25,4,2,1,False
117.4.96.0,17,3.0588235294117645,4,2,1,False
117.5.112.0,10,3.1,4,2,1,False
117.5.120.0,10,3.1,4,2,1,False
117.5.136.0,4,3.25,4,2,1,False
117.5.137.0,4,3.25,4,2,1,False
117.5.138.0,2,2.5,3,2,1,False
117.5.139.0,4,3.25,4,2,1,False
117.5.144.0,4,3.25,4,2,1,False
117.5.145.0,2,2.5,3,2,1,False
117.5.150.0,4,3.25,4,2,1,False
117.5.151.0,4,3.25,4,2,1,False
117.5.152.0,4,3.25,4,2,1,False
117.5.153.0,4,3.25,4,2,1,False
117.5.154.0,4,3.25,4,2,1,False
117.5.155.0,4,3.25,4,2,1,False
117.5.156.0,5,3.0,4,2,1,False
117.5.157.0,5,3.0,4,2,1,False
117.5.160.0,12,3.0833333333333335,4,2,1,False
117.5.176.0,10,3.1,4,2,1,False
117.5.184.0,12,3.0833333333333335,4,2,1,False
117.5.229.0,4,3.25,4,2,1,False
117.5.230.0,4,3.25,4,2,1,False
117.5.231.0,2,2.5,3,2,1,False
117.5.240.0,4,3.25,4,2,1,False
117.5.248.0,2,2.5,3,2,1,False
117.5.48.0,12,3.0833333333333335,4,2,1,False
117.5.56.0,12,3.0833333333333335,4,2,1,False
117.54.1.0,1,4.0,4,4,1,False
117.54.10.0,1,5.0,5,5,1,False
117.54.100.0,1,4.0,4,4,1,False
117.54.12.0,1,4.0,4,4,1,False
117.54.126.0,1,4.0,4,4,1,False
117.54.13.0,1,4.0,4,4,1,False
117.54.14.0,1,4.0,4,4,1,False
117.54.2.0,1,4.0,4,4,1,False
117.54.3.0,1,4.0,4,4,1,False
117.54.4.0,1,4.0,4,4,1,False
117.54.5.0,1,4.0,4,4,1,False
117.54.54.0,1,4.0,4,4,1,False
117.54.6.0,1,4.0,4,4,1,False
117.54.7.0,1,4.0,4,4,1,False
117.54.8.0,1,4.0,4,4,1,False
117.54.9.0,1,4.0,4,4,1,False
117.55.192.0,1,4.0,4,4,1,False
117.55.193.0,1,4.0,4,4,1,False
117.58.128.0,1,4.0,4,4,1,False
117.6.0.0,21,3.142857142857143,4,2,1,False
117.6.112.0,4,3.25,4,2,1,False
117.6.128.0,16,3.125,4,2,1,False
117.6.144.0,4,3.25,4,2,1,False
117.6.16.0,4,3.25,4,2,1,False
117.6.160.0,16,3.125,4,2,1,False
117.6.187.0,14,3.0,4,2,1,False
117.6.191.0,12,3.0833333333333335,4,2,1,False
117.6.192.0,16,3.125,4,2,1,False
117.6.208.0,5,3.2,4,2,1,False
117.6.224.0,16,3.125,4,2,1,False
117.6.240.0,4,3.25,4,2,1,False
117.6.38.0,12,3.0833333333333335,4,2,1,False
117.6.64.0,16,3.125,4,2,1,False
117.6.66.0,12,3.0,4,2,1,False
117.6.76.0,12,3.0833333333333335,4,2,1,False
117.6.80.0,4,3.25,4,2,1,False
117.6.96.0,12,3.0833333333333335,4,2,1,False
117.7.0.0,12,3.25,4,2,1,False
117.7.10.0,9,2.888888888888889,3,2,1,False
117.7.100.0,8,2.875,3,2,1,False
117.7.104.0,12,3.0833333333333335,4,2,1,False
117.7.11.0,11,3.090909090909091,4,2,1,False
117.7.112.0,4,3.25,4,2,1,False
117.7.12.0,4,3.25,4,2,1,False
117.7.128.0,28,3.107142857142857,4,2,1,False
117.7.13.0,4,3.25,4,2,1,False
117.7.136.0,12,3.0833333333333335,4,2,1,False
117.7.144.0,12,3.0833333333333335,4,2,1,False
117.7.152.0,12,3.0833333333333335,4,2,1,False
117.7.16.0,14,3.142857142857143,4,2,1,False
117.7.160.0,10,3.1,4,2,1,False
117.7.17.0,10,2.9,3,2,1,False
117.7.176.0,11,3.090909090909091,4,2,1,False
117.7.184.0,10,2.9,3,2,1,False
117.7.192.0,4,3.25,4,2,1,False
117.7.196.0,13,3.0,4,2,1,False
117.7.2.0,12,3.0,4,2,1,False
117.7.208.0,12,3.0,4,2,1,False
117.7.224.0,22,3.1363636363636362,4,2,1,False
117.7.228.0,4,3.25,4,2,1,False
117.7.232.0,4,3.25,4,2,1,False
117.7.236.0,4,3.25,4,2,1,False
117.7.3.0,13,3.0,4,2,1,False
117.7.32.0,16,3.125,4,2,1,False
117.7.33.0,12,3.0833333333333335,4,2,1,False
117.7.34.0,12,3.0833333333333335,4,2,1,False
117.7.35.0,13,3.0,4,2,1,False
117.7.36.0,12,3.0833333333333335,4,2,1,False
117.7.38.0,13,3.0,4,2,1,False
117.7.39.0,13,3.0,4,2,1,False
117.7.42.0,2,2.5,3,2,1,False
117.7.43.0,4,3.25,4,2,1,False
117.7.44.0,12,3.0833333333333335,4,2,1,False
117.7.45.0,12,3.0833333333333335,4,2,1,False
117.7.48.0,15,3.1333333333333333,4,2,1,False
117.7.51.0,13,3.0,4,2,1,False
117.7.52.0,2,2.5,3,2,1,False
117.7.54.0,13,3.0,4,2,1,False
117.7.55.0,13,3.0,4,2,1,False
117.7.59.0,4,3.25,4,2,1,False
117.7.64.0,14,3.142857142857143,4,2,1,False
117.7.72.0,10,3.1,4,2,1,False
117.7.96.0,4,3.25,4,2,1,False
118.102.107.0,7,6.285714285714286,7,6,1,False
118.102.109.0,6,6.333333333333333,7,6,1,False
118.102.117.0,7,6.285714285714286,7,6,1,False
118.102.118.0,6,6.333333333333333,7,6,1,False
118.102.119.0,6,6.333333333333333,7,6,1,False
118.102.122.0,95,10.157894736842104,12,5,1,False
118.102.125.0,108,10.36111111111111,13,5,1,False
118.102.64.0,45,4.733333333333333,7,2,1,False
118.102.66.0,6,6.333333333333333,7,6,1,False
118.102.67.0,6,6.333333333333333,7,6,1,False
118.102.68.0,6,6.333333333333333,7,6,1,False
118.102.69.0,49,8.693877551020408,13,5,1,False
118.102.70.0,52,8.461538461538462,13,2,1,False
118.102.74.0,48,8.875,13,5,1,False
118.102.75.0,6,6.333333333333333,7,6,1,False
118.102.80.0,6,6.333333333333333,7,6,1,False
118.102.81.0,6,6.333333333333333,7,6,1,False
118.102.82.0,50,8.64,12,5,1,False
118.102.83.0,49,8.693877551020408,13,5,1,False
118.102.84.0,50,8.74,13,5,1,False
118.102.85.0,94,10.191489361702128,12,5,1,False
118.102.89.0,93,10.505376344086022,12,5,1,False
118.102.90.0,48,8.645833333333334,13,5,1,False
118.102.91.0,6,6.333333333333333,7,6,1,False
118.102.92.0,49,8.693877551020408,13,5,1,False
118.102.93.0,95,10.210526315789474,12,5,1,False
118.102.96.0,45,4.733333333333333,7,2,1,False
118.127.160.0,28,4.928571428571429,5,4,1,False
118.129.143.0,1,9.0,9,9,1,False
118.138.0.0,4,4.25,5,3,1,False
118.139.0.0,4,4.25,5,3,1,False
118.177.0.0,1,6.0,6,6,1,False
118.202.0.0,1,7.0,7,7,1,False
118.208.0.0,148,6.033783783783784,9,4,1,True
118.208.100.0,6,6.333333333333333,7,6,1,False
118.208.104.0,6,6.333333333333333,7,6,1,False
118.208.108.0,6,6.333333333333333,7,6,1,False
118.208.110.0,6,6.333333333333333,7,6,1,False
118.208.111.0,6,6.333333333333333,7,6,1,False
118.208.112.0,103,10.466019417475728,14,5,1,False
118.208.116.0,104,10.538461538461538,14,5,1,False
118.208.120.0,101,10.435643564356436,14,5,1,False
118.208.124.0,108,10.314814814814815,13,5,1,False
118.208.125.0,105,10.552380952380952,13,5,1,False
118.208.126.0,105,9.714285714285714,12,5,1,False
118.208.127.0,94,10.148936170212766,12,5,1,False
118.208.128.0,82,5.329268292682927,9,2,2,True
118.208.160.0,52,8.76923076923077,13,5,1,False
118.208.192.0,88,5.409090909090909,8,2,2,True
118.208.224.0,150,8.78,14,2,1,True
118.208.232.0,6,6.333333333333333,7,6,1,False
118.208.240.0,6,6.333333333333333,7,6,1,False
118.208.248.0,6,6.333333333333333,7,6,1,False
118.208.32.0,52,8.192307692307692,12,2,1,False
118.208.96.0,51,4.921568627450981,7,2,1,False
118.209.0.0,36,6.0,9,4,1,False
118.209.192.0,100,6.8,12,2,1,False
118.209.196.0,57,8.24561403508772,12,2,1,False
118.209.200.0,55,8.236363636363636,12,2,1,False
118.209.204.0,55,8.236363636363636,12,2,1,False
118.209.212.0,76,9.921052631578947,12,5,1,False
118.209.216.0,64,9.921875,12,5,1,False
118.209.220.0,103,10.504854368932039,14,5,1,False
118.209.48.0,49,8.408163265306122,12,5,1,False
118.209.64.0,105,10.028571428571428,12,2,1,False
118.209.96.0,105,10.028571428571428,12,2,1,False
118.210.0.0,78,6.076923076923077,9,4,1,False
118.210.112.0,6,6.333333333333333,7,6,1,False
118.210.120.0,6,6.333333333333333,7,6,1,False
118.210.192.0,121,8.082644628099173,12,2,1,False
118.210.200.0,51,9.705882352941176,12,5,1,False
118.210.208.0,102,10.568627450980392,14,5,1,False
118.210.216.0,105,9.714285714285714,12,5,1,False
118.210.32.0,46,4.869565217391305,8,2,1,False
118.210.56.0,101,10.435643564356436,14,5,1,False
118.210.60.0,49,8.673469387755102,12,5,1,False
118.210.96.0,47,4.829787234042553,8,2,1,False
118.211.0.0,86,5.395348837209302,9,2,2,True
118.211.112.0,49,8.673469387755102,12,5,1,False
118.211.16.0,6,6.333333333333333,7,6,1,False
118.211.160.0,52,5.038461538461538,8,2,1,False
118.211.168.0,6,6.333333333333333,7,6,1,False
118.211.176.0,6,6.333333333333333,7,6,1,False
118.211.184.0,6,6.333333333333333,7,6,1,False
118.211.224.0,41,5.975609756097561,8,4,1,False
118.211.32.0,94,6.882978723404255,13,2,1,False
118.211.40.0,48,8.625,12,5,1,False
118.211.48.0,95,6.926315789473684,13,2,1,False
118.211.56.0,52,8.865384615384615,13,5,1,False
118.211.64.0,45,4.888888888888889,8,2,1,False
118.211.72.0,6,6.333333333333333,7,6,1,False
118.211.76.0,6,6.333333333333333,7,6,1,False
118.220.8.0,1,3.0,3,3,1,False
118.230.0.0,1,7.0,7,7,1,False
118.67.64.0,1,5.0,5,5,1,False
118.67.80.0,1,5.0,5,5,1,False
118.67.96.0,1,5.0,5,5,1,False
118.82.48.0,1,6.0,6,6,1,False
118.88.24.0,84,4.166666666666667,5,3,1,False
118.88.28.0,42,4.166666666666667,5,3,1,False
118.88.29.0,42,4.166666666666667,5,3,1,False
118.91.160.0,34,5.5588235294117645,7,5,1,False
118.91.162.0,5,5.4,6,5,1,False
118.91.163.0,24,5.625,7,5,1,False
118.91.165.0,3,5.666666666666667,6,5,1,False
118.91.166.0,3,5.666666666666667,6,5,1,False
118.91.167.0,3,5.666666666666667,6,5,1,False
118.91.168.0,9,5.444444444444445,6,5,1,False
118.91.169.0,3,5.666666666666667,6,5,1,False
118.91.170.0,24,5.625,7,5,1,False
118.91.171.0,24,5.625,7,5,1,False
118.91.172.0,5,5.4,6,5,1,False
118.91.174.0,3,5.333333333333333,6,5,1,False
118.91.24.0,1,6.0,6,6,1,False
118.91.28.0,1,6.0,6,6,1,False
118.91.32.0,1,6.0,6,6,1,False
118.91.36.0,1,6.0,6,6,1,False
118.91.40.0,1,6.0,6,6,1,False
118.91.44.0,1,6.0,6,6,1,False
118.91.64.0,1,4.0,4,4,1,False
118.91.96.0,1,4.0,4,4,1,False
118.95.104.0,15,4.466666666666667,5,3,1,False
118.99.33.0,96,5.739583333333333,9,4,1,False
119.11.0.0,51,5.745098039215686,8,3,1,False
119.11.1.0,47,5.659574468085107,9,3,1,False
119.11.112.0,50,6.64,9,4,1,False
119.11.64.0,48,5.5625,8,3,1,False
119.11.72.0,48,5.5625,8,3,1,False
119.11.74.0,48,5.5625,8,3,1,False
119.11.76.0,47,5.595744680851064,8,3,1,False
119.110.88.0,1,4.0,4,4,1,False
119.110.92.0,1,4.0,4,4,1,False
119.13.56.0,51,4.509803921568627,6,2,1,False
119.13.57.0,48,4.5625,6,2,1,False
119.148.112.0,1,4.0,4,4,1,False
119.148.64.0,52,3.923076923076923,4,3,1,False
119.148.88.0,26,3.923076923076923,4,3,1,False
119.15.200.0,1,5.0,5,5,1,False
119.15.216.0,1,5.0,5,5,1,False
119.15.32.0,1,4.0,4,4,1,False
119.15.64.0,58,4.224137931034483,6,2,1,False
119.15.66.0,2,4.0,4,4,1,False
119.15.68.0,2,4.0,4,4,1,False
119.15.70.0,2,4.0,4,4,1,False
119.152.127.0,1,2.0,2,2,1,False
119.152.192.0,1,2.0,2,2,1,False
119.152.32.0,1,2.0,2,2,1,False
119.152.64.0,1,2.0,2,2,1,False
119.153.32.0,1,2.0,2,2,1,False
119.154.160.0,1,2.0,2,2,1,False
119.154.168.0,1,2.0,2,2,1,False
119.154.169.0,1,2.0,2,2,1,False
119.154.170.0,1,2.0,2,2,1,False
119.154.171.0,1,2.0,2,2,1,False
119.154.176.0,1,2.0,2,2,1,False
119.154.177.0,1,2.0,2,2,1,False
119.154.183.0,1,2.0,2,2,1,False
119.154.185.0,1,2.0,2,2,1,False
119.154.186.0,1,2.0,2,2,1,False
119.154.188.0,1,2.0,2,2,1,False
119.154.189.0,1,2.0,2,2,1,False
119.154.190.0,1,2.0,2,2,1,False
119.154.191.0,1,2.0,2,2,1,False
119.156.198.0,1,2.0,2,2,1,False
119.157.0.0,1,2.0,2,2,1,False
119.157.16.0,1,2.0,2,2,1,False
119.157.240.0,1,2.0,2,2,1,False
119.157.32.0,1,2.0,2,2,1,False
119.157.48.0,1,2.0,2,2,1,False
119.157.96.0,1,2.0,2,2,1,False
119.159.120.0,1,2.0,2,2,1,False
119.159.16.0,1,2.0,2,2,1,False
119.159.161.0,1,2.0,2,2,1,False
119.159.162.0,1,2.0,2,2,1,False
119.159.164.0,1,2.0,2,2,1,False
119.159.168.0,1,2.0,2,2,1,False
119.159.172.0,1,2.0,2,2,1,False
119.159.174.0,1,2.0,2,2,1,False
119.159.192.0,1,2.0,2,2,1,False
119.159.32.0,1,2.0,2,2,1,False
119.159.64.0,1,2.0,2,2,1,False
119.17.0.0,1,4.0,4,4,1,False
119.17.116.0,1,4.0,4,4,1,False
119.17.120.0,1,4.0,4,4,1,False
119.17.122.0,1,4.0,4,4,1,False
119.17.64.0,2,4.0,4,4,1,False
119.17.66.0,1,4.0,4,4,1,False
119.17.68.0,1,4.0,4,4,1,False
119.17.71.0,1,4.0,4,4,1,False
119.17.72.0,1,4.0,4,4,1,False
119.17.76.0,1,4.0,4,4,1,False
119.17.79.0,1,4.0,4,4,1,False
119.17.87.0,1,4.0,4,4,1,False
119.17.88.0,1,4.0,4,4,1,False
119.17.90.0,1,4.0,4,4,1,False
119.17.98.0,1,4.0,4,4,1,False
119.196.25.0,1,3.0,3,3,1,False
119.196.26.0,1,3.0,3,3,1,False
119.196.27.0,1,3.0,3,3,1,False
119.2.46.0,12,3.75,4,3,1,False
119.2.52.0,24,4.083333333333333,7,3,1,False
119.2.54.0,20,4.3,7,3,1,False
119.224.144.0,52,3.923076923076923,4,3,1,False
119.224.145.0,26,3.923076923076923,4,3,1,False
119.224.146.0,26,3.923076923076923,4,3,1,False
119.224.148.0,28,3.9285714285714284,4,3,1,False
119.224.150.0,57,3.8771929824561404,5,2,1,False
119.224.151.0,26,3.923076923076923,4,3,1,False
119.224.152.0,26,3.923076923076923,4,3,1,False
119.224.153.0,28,3.9285714285714284,4,3,1,False
119.224.154.0,26,3.923076923076923,4,3,1,False
119.224.156.0,26,3.923076923076923,4,3,1,False
119.224.157.0,26,3.923076923076923,4,3,1,False
119.226.0.0,14,4.428571428571429,5,3,1,False
119.226.100.0,14,4.428571428571429,5,3,1,False
119.226.101.0,14,4.428571428571429,5,3,1,False
119.226.102.0,30,4.466666666666667,5,3,1,False
119.226.103.0,14,4.428571428571429,5,3,1,False
119.226.104.0,14,4.428571428571429,5,3,1,False
119.226.105.0,15,4.466666666666667,5,3,1,False
119.226.106.0,15,4.466666666666667,5,3,1,False
119.226.107.0,15,4.466666666666667,5,3,1,False
119.226.108.0,14,4.428571428571429,5,3,1,False
119.226.11.0,14,4.428571428571429,5,3,1,False
119.226.119.0,14,4.428571428571429,5,3,1,False
119.226.120.0,14,4.428571428571429,5,3,1,False
119.226.122.0,16,4.3125,6,3,1,False
119.226.128.0,14,4.428571428571429,5,3,1,False
119.226.13.0,14,4.428571428571429,5,3,1,False
119.226.130.0,14,4.428571428571429,5,3,1,False
119.226.131.0,14,4.428571428571429,5,3,1,False
119.226.133.0,14,4.428571428571429,5,3,1,False
119.226.134.0,14,4.428571428571429,5,3,1,False
119.226.135.0,14,4.428571428571429,5,3,1,False
119.226.136.0,15,4.466666666666667,5,3,1,False
119.226.137.0,14,4.428571428571429,5,3,1,False
119.226.138.0,16,4.3125,6,3,1,False
119.226.140.0,28,4.428571428571429,5,3,1,False
119.226.143.0,14,4.428571428571429,5,3,1,False
119.226.144.0,14,4.428571428571429,5,3,1,False
119.226.148.0,14,4.428571428571429,5,3,1,False
119.226.152.0,14,4.428571428571429,5,3,1,False
119.226.160.0,14,4.428571428571429,5,3,1,False
119.226.162.0,15,4.466666666666667,5,3,1,False
119.226.164.0,14,4.428571428571429,5,3,1,False
119.226.165.0,15,4.466666666666667,5,3,1,False
119.226.168.0,15,4.6,5,3,1,False
119.226.174.0,29,4.517241379310345,5,3,1,False
119.226.176.0,14,4.428571428571429,5,3,1,False
119.226.18.0,14,4.428571428571429,5,3,1,False
119.226.182.0,14,4.428571428571429,5,3,1,False
119.226.184.0,14,4.428571428571429,5,3,1,False
119.226.188.0,14,4.428571428571429,5,3,1,False
119.226.192.0,14,4.428571428571429,5,3,1,False
119.226.196.0,14,4.428571428571429,5,3,1,False
119.226.197.0,14,4.428571428571429,5,3,1,False
119.226.198.0,28,4.428571428571429,5,3,1,False
119.226.200.0,15,4.466666666666667,5,3,1,False
119.226.202.0,14,4.428571428571429,5,3,1,False
119.226.211.0,14,4.428571428571429,5,3,1,False
119.226.214.0,15,4.466666666666667,5,3,1,False
119.226.216.0,29,4.448275862068965,5,3,1,False
119.226.219.0,14,4.428571428571429,5,3,1,False
119.226.221.0,14,4.428571428571429,5,3,1,False
119.226.222.0,15,4.466666666666667,5,3,1,False
119.226.223.0,15,4.466666666666667,5,3,1,False
119.226.224.0,14,4.428571428571429,5,3,1,False
119.226.228.0,15,4.466666666666667,5,3,1,False
119.226.232.0,48,4.395833333333333,6,3,1,False
119.226.233.0,14,4.428571428571429,5,3,1,False
119.226.234.0,14,4.428571428571429,5,3,1,False
119.226.235.0,14,4.428571428571429,5,3,1,False
119.226.236.0,29,4.448275862068965,5,3,1,False
119.226.237.0,15,4.466666666666667,5,3,1,False
119.226.238.0,15,4.466666666666667,5,3,1,False
119.226.239.0,15,4.466666666666667,5,3,1,False
119.226.240.0,19,4.315789473684211,5,3,1,False
119.226.248.0,14,4.428571428571429,5,3,1,False
119.226.252.0,15,4.466666666666667,5,3,1,False
119.226.255.0,14,4.428571428571429,5,3,1,False
119.226.28.0,14,4.428571428571429,5,3,1,False
119.226.30.0,15,4.466666666666667,5,3,1,False
119.226.32.0,28,4.428571428571429,5,3,1,False
119.226.35.0,14,4.428571428571429,5,3,1,False
119.226.36.0,15,4.466666666666667,5,3,1,False
119.226.38.0,16,4.3125,6,3,1,False
119.226.4.0,14,4.428571428571429,5,3,1,False
119.226.42.0,14,4.428571428571429,5,3,1,False
119.226.49.0,14,4.428571428571429,5,3,1,False
119.226.5.0,15,4.466666666666667,5,3,1,False
119.226.53.0,14,4.428571428571429,5,3,1,False
119.226.56.0,14,4.428571428571429,5,3,1,False
119.226.6.0,14,4.428571428571429,5,3,1,False
119.226.60.0,14,4.428571428571429,5,3,1,False
119.226.63.0,15,4.466666666666667,5,3,1,False
119.226.64.0,14,4.428571428571429,5,3,1,False
119.226.68.0,14,4.428571428571429,5,3,1,False
119.226.72.0,14,4.428571428571429,5,3,1,False
119.226.76.0,14,4.428571428571429,5,3,1,False
119.226.79.0,14,4.428571428571429,5,3,1,False
119.226.8.0,17,4.411764705882353,6,3,1,False
119.226.80.0,31,4.387096774193548,5,3,1,False
119.226.81.0,15,4.466666666666667,5,3,1,False
119.226.82.0,16,4.3125,6,3,1,False
119.226.83.0,15,4.466666666666667,5,3,1,False
119.226.84.0,14,4.428571428571429,5,3,1,False
119.226.85.0,14,4.428571428571429,5,3,1,False
119.226.86.0,14,4.5,5,3,1,False
119.226.9.0,17,4.411764705882353,6,3,1,False
119.226.90.0,14,4.428571428571429,5,3,1,False
119.226.96.0,14,4.428571428571429,5,3,1,False
119.227.190.0,11,4.363636363636363,6,3,1,False
119.235.240.0,1,4.0,4,4,1,False
119.235.244.0,1,4.0,4,4,1,False
119.252.0.0,35,5.085714285714285,8,2,1,False
119.27.0.0,1,5.0,5,5,1,False
119.27.32.0,1,5.0,5,5,1,False
119.27.52.0,1,5.0,5,5,1,False
119.27.56.0,1,5.0,5,5,1,False
119.27.60.0,1,5.0,5,5,1,False
119.30.89.0,199,5.778894472361809,9,5,1,True
119.31.240.0,1,4.0,4,4,1,False
119.31.241.0,1,4.0,4,4,1,False
119.31.242.0,1,4.0,4,4,1,False
119.31.243.0,1,4.0,4,4,1,False
119.31.244.0,1,4.0,4,4,1,False
119.31.245.0,1,4.0,4,4,1,False
119.31.246.0,1,4.0,4,4,1,False
119.31.247.0,1,4.0,4,4,1,False
119.40.112.0,2,6.5,7,6,1,False
119.40.116.0,2,6.5,7,6,1,False
119.56.128.0,2,6.0,6,6,1,False
119.56.136.0,1,6.0,6,6,1,False
119.56.144.0,1,6.0,6,6,1,False
119.56.152.0,1,6.0,6,6,1,False
119.56.160.0,1,6.0,6,6,1,False
119.56.168.0,1,6.0,6,6,1,False
119.56.176.0,1,6.0,6,6,1,False
119.56.184.0,1,6.0,6,6,1,False
119.56.192.0,1,6.0,6,6,1,False
119.56.200.0,1,6.0,6,6,1,False
119.56.208.0,1,6.0,6,6,1,False
119.56.216.0,1,6.0,6,6,1,False
119.56.224.0,1,6.0,6,6,1,False
119.56.232.0,1,6.0,6,6,1,False
119.56.240.0,1,6.0,6,6,1,False
119.56.248.0,1,6.0,6,6,1,False
119.59.192.0,8,4.75,7,3,1,False
119.59.204.0,8,4.75,7,3,1,False
119.59.216.0,8,4.75,7,3,1,False
119.59.228.0,8,4.75,7,3,1,False
119.59.240.0,8,4.75,7,3,1,False
119.59.32.0,1,5.0,5,5,1,False
119.59.64.0,1,4.0,4,4,1,False
119.63.16.0,1,4.0,4,4,1,False
119.75.100.0,1,4.0,4,4,1,False
119.75.108.0,1,4.0,4,4,1,False
119.75.109.0,1,4.0,4,4,1,False
119.75.110.0,1,4.0,4,4,1,False
119.75.111.0,1,4.0,4,4,1,False
119.75.115.0,1,4.0,4,4,1,False
119.75.224.0,1,5.0,5,5,1,False
119.75.64.0,1,4.0,4,4,1,False
119.75.84.0,1,4.0,4,4,1,False
119.78.0.0,5,2.6,4,2,1,False
119.78.100.0,5,2.6,4,2,1,False
119.78.101.0,5,2.6,4,2,1,False
119.78.103.0,5,2.6,4,2,1,False
119.78.104.0,5,2.6,4,2,1,False
119.78.128.0,5,2.6,4,2,1,False
119.78.130.0,5,2.6,4,2,1,False
119.78.132.0,5,2.6,4,2,1,False
119.78.160.0,5,2.6,4,2,1,False
